"uid","namedLocation","domainID","siteID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","receivedDate","testedDate","testingVialID","deprecatedVialID","sampleCondition","testProtocolVersion","testMethod","testResult","testPathogenName","testNumber","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","remarks","testedBy","laboratoryName"
"1d8f5390-6ee5-4f9c-aacc-7bb1a3a0d4de","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-07-28T20:34Z","2014-07-30T14:08Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.30.CULERR.F.T.07","OSBS.2014.9.Culex erraticus.Female.T7","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"c35d7b6b-ba69-4eea-973a-e128b362fd77","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-07-28T20:42Z","2014-07-30T14:08Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.30.CULNIG.F.T.03","OSBS.2014.9.Culex nigripalpus.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"c15387a8-f822-4dbf-b015-db7132638ecf","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-07-28T20:42Z","2014-07-30T14:08Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.30.CULNIG.F.T.02","OSBS.2014.9.Culex nigripalpus.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"31df1922-9e44-4877-aea5-0c8ad2762fdf","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-07-28T20:42Z","2014-07-30T14:08Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.30.CULNIG.F.T.01","OSBS.2014.9.Culex nigripalpus.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Inconclusive","UNKV",1,"N",NA,NA,NA,NA,"Y","bacterial contamination","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"ee09ebc4-b681-4716-bfd3-d08973881e18","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-07-28T20:42Z","2014-07-30T14:08Z","2015-01-06T12:00Z","2015-01-22T12:00Z","OSBS.2014.30.CULNIG.F.T.01","OSBS.2014.9.Culex nigripalpus.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",2,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"2a6789e4-81bc-4f80-a3bd-28c951e926b1","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-22T12:00Z","OSBS.2014.32.COQPER.F.T.06","OSBS.2014.10.Coquillettidia perturbans.Female.T6","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",2,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"87952be9-4246-45b9-81fb-28a2d1cd4c25","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-22T12:00Z","OSBS.2014.32.COQPER.F.T.07","OSBS.2014.10.Coquillettidia perturbans.Female.T7","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",2,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"fd9c1b78-6493-4f2b-93d8-ae621b0fb421","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-22T12:00Z","OSBS.2014.32.COQPER.F.T.04","OSBS.2014.10.Coquillettidia perturbans.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",2,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"5674bb1f-1199-4436-a9e1-4b0235a3d8d6","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULNIG.F.T.01","OSBS.2014.10.Culex nigripalpus.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"112bb26e-efc9-4a80-9b41-6f0fda4e7854","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULNIG.F.T.06","OSBS.2014.10.Culex nigripalpus.Female.T6","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"62ad56da-fd88-4f2f-a4bf-4f0bc011bffc","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.07","OSBS.2014.10.Culex erraticus.Female.T7","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"07d3c719-e1c9-40d1-89fa-3da560ee6915","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.10","OSBS.2014.10.Culex erraticus.Female.T10","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"3c4d991a-fb94-4ffd-9ef0-c8af1af33a0a","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULNIG.F.T.04","OSBS.2014.10.Culex nigripalpus.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"303db3fa-fa45-4d64-9f7e-1241579c73af","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.06","OSBS.2014.10.Culex erraticus.Female.T6","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"e9a52825-840c-4897-8439-cd3f15473783","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULNIG.F.T.05","OSBS.2014.10.Culex nigripalpus.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"611124d0-ee44-4aff-a663-7cc884fa8bd8","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.08","OSBS.2014.10.Culex erraticus.Female.T8","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"a8217867-8cd5-487f-a9cf-299c7a750ce9","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULNIG.F.T.02","OSBS.2014.10.Culex nigripalpus.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"fb108525-4b7d-44a9-bcd0-83d7673e9b24","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULNIG.F.T.03","OSBS.2014.10.Culex nigripalpus.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"5d2c20f1-cd3e-46d9-bcad-3b43996cee26","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.09","OSBS.2014.10.Culex erraticus.Female.T9","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"5b3ead2d-cab5-4561-8742-05b8f7d80040","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.02","OSBS.2014.10.Culex erraticus.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"a3449855-0746-47d0-b835-5ad6010f8759","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.03","OSBS.2014.10.Coquillettidia perturbans.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"38fb031a-1423-48bd-a9a4-0ab43ee09468","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.01","OSBS.2014.10.Coquillettidia perturbans.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"b55e7c03-c730-4cc4-842d-7e895fd09322","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.02","OSBS.2014.10.Coquillettidia perturbans.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"b48363c3-6bd5-42cb-990b-d481ce6d9a35","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.08","OSBS.2014.10.Coquillettidia perturbans.Female.T8","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"e6f3d504-c68b-49cb-a736-9b8f3b375ac2","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.06","OSBS.2014.10.Coquillettidia perturbans.Female.T6","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Inconclusive","UNKV",1,"N",NA,NA,NA,NA,"Y","contamination","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"e323a860-d2a1-450c-bc45-a97a43bbbf86","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.03","OSBS.2014.10.Culex erraticus.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"a057558c-e63a-4749-8152-03611aa455ad","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.09","OSBS.2014.10.Coquillettidia perturbans.Female.T9","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"0498ce86-c548-4050-81b9-0686f7b79866","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.04","OSBS.2014.10.Culex erraticus.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"a5c367e3-243f-4f92-aaa7-d800f9f48174","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.01","OSBS.2014.10.Culex erraticus.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"fe533308-b49b-468a-a6f1-73ba1085172d","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.04","OSBS.2014.10.Coquillettidia perturbans.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Inconclusive","UNKV",1,"N",NA,NA,NA,NA,"Y","contamination","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"4d851a24-3e09-47d2-aa93-7241b348f7c5","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.10","OSBS.2014.10.Coquillettidia perturbans.Female.T10","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"0dd10142-9aed-4888-8942-c7d3e131908c","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.07","OSBS.2014.10.Coquillettidia perturbans.Female.T7","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Inconclusive","UNKV",1,"N",NA,NA,NA,NA,"Y","contamination","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"85f9e220-91c5-4233-bc36-36e0a5e23aba","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.CULERR.F.T.05","OSBS.2014.10.Culex erraticus.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"14e77cfa-79ea-4d59-8e8f-adccfda7194f","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-11T21:00Z","2014-08-13T14:50Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.32.COQPER.F.T.05","OSBS.2014.10.Coquillettidia perturbans.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"b0937286-7a6c-46cd-87ca-dab7397a00e8","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-22T12:00Z","OSBS.2014.34.COQPER.F.T.08","OSBS.2014.11.Coquillettidia perturbans.Female.T8","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",2,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"473194a3-25a7-4a59-a9a7-9d61149eabc1","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.COQPER.F.T.05","OSBS.2014.11.Coquillettidia perturbans.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"fa6606cf-03d4-4e83-83d8-bc73aa34079f","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.CULNIG.F.T.04","OSBS.2014.11.Culex nigripalpus.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"0112238f-05b5-4ddd-9ea8-a5eee81c0b47","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.COQPER.F.T.07","OSBS.2014.11.Coquillettidia perturbans.Female.T7","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"8add659c-85f7-463f-a36c-d756f35882d8","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.COQPER.F.T.08","OSBS.2014.11.Coquillettidia perturbans.Female.T8","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Inconclusive","UNKV",1,"N",NA,NA,NA,NA,"Y","contamination","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"97a6aa9a-fc37-4e12-9450-76aafcc75b5b","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.CULNIG.F.T.03","OSBS.2014.11.Culex nigripalpus.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"021eb365-fec1-42c7-a966-65d27ea94ea1","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.CULERR.F.T.03","OSBS.2014.11.Culex erraticus.Female.T3","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"f6512623-b897-4b14-9794-70704a6ce12d","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.CULERR.F.T.04","OSBS.2014.11.Culex erraticus.Female.T4","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"314a78a3-d04d-474c-a3f8-45b12db56ddd","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.COQPER.F.T.10","OSBS.2014.11.Coquillettidia perturbans.Female.T10","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"214dae32-340e-4a3f-bb53-a5a9abb6f249","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.COQPER.F.T.09","OSBS.2014.11.Coquillettidia perturbans.Female.T9","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"79415817-6610-41d3-b3de-d2dfacfad984","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.CULERR.F.T.07","OSBS.2014.11.Culex erraticus.Female.T7","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"3417a2df-78b8-4847-beba-3c7c734d1da2","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.CULNIG.F.T.05","OSBS.2014.11.Culex nigripalpus.Female.T5","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"2b691ffb-656e-4bc1-b76f-f0aa187d9501","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.CULERR.F.T.01","OSBS.2014.11.Culex erraticus.Female.T1","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
"a482c5f6-1111-4c9c-8954-24fefee046c8","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2014-08-25T20:45Z","2014-08-27T13:33Z","2015-01-06T12:00Z","2015-01-15T12:00Z","OSBS.2014.34.CULERR.F.T.02","OSBS.2014.11.Culex erraticus.Female.T2","No known compromise","CAES_Pathogen_testing_SOP_2014-05-06","Culture","Negative","UNKV",1,"Y",NA,NA,NA,NA,"Y","","r4iH4e2lsYW4kI6RhiJwwMegvyzkVSXT","Connecticut Agricultural Experiment Station"
